  6.890576576392e-11   2.9848e-02   2.5000e-03
  6.990576576392e-11   3.0051e-02  -3.7500e-03
  7.090576576392e-11   3.0250e-02   0.0000e+00
  7.190576576392e-11   3.0446e-02   0.0000e+00
  7.290576576392e-11   3.0639e-02   2.5000e-03
  7.390576576392e-11   3.0829e-02  -3.7500e-03
  7.490576576392e-11   3.1016e-02   0.0000e+00
  7.590576576392e-11   3.1199e-02   0.0000e+00
  7.690576576392e-11   3.1380e-02   2.5000e-03
  7.790576576392e-11   3.1559e-02  -3.7500e-03
  7.890576576392e-11   3.1734e-02   0.0000e+00
  7.990576576392e-11   3.1908e-02   0.0000e+00
  8.090576576392e-11   3.2078e-02   5.0000e-03
  8.190576576392e-11   3.2247e-02  -7.5000e-03
  8.290576576392e-11   3.2413e-02   0.0000e+00
  8.390576576392e-11   3.2577e-02   0.0000e+00
  8.490576576392e-11   3.2739e-02   2.5000e-03
  8.590576576392e-11   3.2900e-02  -3.7500e-03
  8.690576576392e-11   3.3058e-02   0.0000e+00
  8.790576576392e-11   3.3214e-02   0.0000e+00
  8.890576576392e-11   3.3369e-02   2.5000e-03
  8.990576576392e-11   3.3522e-02  -3.7500e-03
  9.090576576392e-11   3.3673e-02   0.0000e+00
  9.190576576392e-11   3.3823e-02   0.0000e+00
  9.290576576392e-11   3.3971e-02   2.5000e-03
  9.390576576392e-11   3.4118e-02  -3.7500e-03
  9.490576576392e-11   3.4263e-02   0.0000e+00
  9.590576576392e-11   3.4407e-02   0.0000e+00
  9.690576576392e-11   3.4550e-02   2.5000e-03
  9.790576576392e-11   3.4692e-02  -3.7500e-03
  9.890576576392e-11   3.4832e-02   0.0000e+00
  9.990576576392e-11   3.4971e-02   0.0000e+00
  1.009057657639e-10   3.5109e-02   5.0000e-03
  1.019057657639e-10   3.5246e-02  -7.5000e-03
  1.029057657639e-10   3.5382e-02   0.0000e+00
  1.039057657639e-10   3.5518e-02   0.0000e+00
  1.049057657639e-10   3.5652e-02   2.5000e-03
  1.059057657639e-10   3.5785e-02  -3.7500e-03
  1.069057657639e-10   3.5917e-02   0.0000e+00
  1.079057657639e-10   3.6049e-02   0.0000e+00
  1.089057657639e-10   3.6180e-02   2.5000e-03
  1.099057657639e-10   3.6310e-02  -3.7500e-03
  1.109057657639e-10   3.6439e-02   0.0000e+00
  1.119057657639e-10   3.6568e-02   0.0000e+00
  1.129057657639e-10   3.6696e-02   2.5000e-03
  1.139057657639e-10   3.6823e-02  -3.7500e-03
  1.149057657639e-10   3.6950e-02   0.0000e+00
  1.159057657639e-10   3.7076e-02   0.0000e+00
  1.169057657639e-10   3.7201e-02   2.5000e-03
  1.179057657639e-10   3.7326e-02  -3.7500e-03
  1.189057657639e-10   3.7450e-02   0.0000e+00
  1.199057657639e-10   3.7574e-02   0.0000e+00
  1.209057657639e-10   3.7698e-02   5.0000e-03
  1.219057657639e-10   3.7821e-02  -7.5000e-03
  1.229057657639e-10   3.7943e-02   0.0000e+00
  1.239057657639e-10   3.8065e-02   0.0000e+00
  1.249057657639e-10   3.8186e-02   2.5000e-03
  1.259057657639e-10   3.8308e-02  -3.7500e-03
  1.269057657639e-10   3.8428e-02   0.0000e+00
  1.279057657639e-10   3.8549e-02   0.0000e+00
  1.289057657639e-10   3.8669e-02   2.5000e-03
  1.299057657639e-10   3.8788e-02  -3.7500e-03
  1.309057657639e-10   3.8908e-02   0.0000e+00
  1.319057657639e-10   3.9027e-02   0.0000e+00
  1.329057657639e-10   3.9145e-02   2.5000e-03
  1.339057657639e-10   3.9264e-02  -3.7500e-03
  1.349057657639e-10   3.9382e-02   0.0000e+00
  1.359057657639e-10   3.9499e-02   0.0000e+00
  1.369057657639e-10   3.9617e-02   2.5000e-03
  1.379057657639e-10   3.9734e-02  -3.7500e-03
  1.389057657639e-10   3.9851e-02   0.0000e+00
  1.399057657639e-10   3.9968e-02   0.0000e+00
  1.409057657639e-10   4.0084e-02   5.0000e-03
  1.419057657639e-10   4.0201e-02  -7.5000e-03
  1.429057657639e-10   4.0317e-02   0.0000e+00
  1.439057657639e-10   4.0432e-02   0.0000e+00
  1.449057657639e-10   4.0548e-02   2.5000e-03
  1.459057657639e-10   4.0663e-02  -3.7500e-03
  1.469057657639e-10   4.0779e-02   0.0000e+00
  1.479057657639e-10   4.0894e-02   0.0000e+00
  1.489057657639e-10   4.1009e-02   2.5000e-03
  1.499057657639e-10   4.1123e-02  -3.7500e-03
  1.509057657639e-10   4.1238e-02   0.0000e+00
  1.519057657639e-10   4.1352e-02   0.0000e+00
  1.529057657639e-10   4.1466e-02   2.5000e-03
  1.539057657639e-10   4.1580e-02  -3.7500e-03
  1.549057657639e-10   4.1694e-02   0.0000e+00
  1.559057657639e-10   4.1808e-02   0.0000e+00
  1.569057657639e-10   4.1921e-02   2.5000e-03
  1.579057657639e-10   4.2034e-02  -3.7500e-03
  1.589057657639e-10   4.2148e-02   0.0000e+00
  1.599057657639e-10   4.2261e-02   0.0000e+00
  1.609057657639e-10   4.2374e-02   5.0000e-03
  1.619057657639e-10   4.2487e-02  -7.5000e-03
  1.629057657639e-10   4.2599e-02   0.0000e+00
  1.639057657639e-10   4.2712e-02   0.0000e+00
  1.649057657639e-10   4.2824e-02   2.5000e-03
  1.659057657639e-10   4.2937e-02  -3.7500e-03
  1.669057657639e-10   4.3049e-02   0.0000e+00
  1.679057657639e-10   4.3161e-02   0.0000e+00
  1.689057657639e-10   4.3273e-02   2.5000e-03
  1.699057657639e-10   4.3385e-02  -3.7500e-03
  1.709057657639e-10   4.3497e-02   0.0000e+00
  1.719057657639e-10   4.3608e-02   0.0000e+00
  1.729057657639e-10   4.3720e-02   2.5000e-03
  1.739057657639e-10   4.3831e-02  -3.7500e-03
  1.749057657639e-10   4.3943e-02   0.0000e+00
  1.759057657639e-10   4.4054e-02   0.0000e+00
  1.769057657639e-10   4.4165e-02   2.5000e-03
  1.779057657639e-10   4.4276e-02  -3.7500e-03
  1.789057657639e-10   4.4387e-02   0.0000e+00
  1.799057657639e-10   4.4498e-02   0.0000e+00
  1.809057657639e-10   4.4609e-02   5.0000e-03
  1.817057657639e-10   4.4698e-02  -7.5000e-03
  1.818057657639e-10   4.4709e-02   0.0000e+00
  1.820057657639e-10   4.4731e-02   0.0000e+00
  1.824057657639e-10   4.4775e-02   2.5000e-03
  1.827057657639e-10   4.4809e-02  -3.7500e-03
  1.827857657639e-10   4.4818e-02   0.0000e+00
  1.829457657639e-10   4.4836e-02   0.0000e+00
  1.832657657639e-10   4.4872e-02   2.5000e-03
  1.839057657639e-10   4.4944e-02  -3.7500e-03
  1.849057657639e-10   4.5056e-02   0.0000e+00
  1.859057657639e-10   4.5168e-02   0.0000e+00
  1.869057657639e-10   4.5280e-02   2.5000e-03
  1.879057657639e-10   4.5391e-02  -3.7500e-03
  1.889057657639e-10   4.5502e-02   0.0000e+00
  1.899057657639e-10   4.5613e-02   0.0000e+00
  1.909057657639e-10   4.5723e-02   2.5000e-03
  1.919057657639e-10   4.5834e-02  -3.7500e-03
  1.929057657639e-10   4.5943e-02   0.0000e+00
  1.939057657639e-10   4.6053e-02   0.0000e+00
  1.949057657639e-10   4.6163e-02   5.0000e-03
  1.959057657639e-10   4.6272e-02  -7.5000e-03
  1.969057657639e-10   4.6381e-02   0.0000e+00
  1.979057657639e-10   4.6490e-02   0.0000e+00
  1.989057657639e-10   4.6599e-02   2.5000e-03
  1.999057657639e-10   4.6707e-02  -3.7500e-03
  2.009057657639e-10   4.6815e-02   0.0000e+00
  2.019057657639e-10   4.6924e-02  3.3377e-307
  2.029057657639e-10   4.7031e-02  3.3377e-307
  2.039057657639e-10   4.7139e-02  1.8915e-307
  2.049057657639e-10   4.7247e-02  1.3907e-308
  2.059057657639e-10   4.7354e-02  1.0610e-312
  2.069057657639e-10   4.7462e-02   0.0000e+00
  2.079057657639e-10   4.7569e-02   0.0000e+00
  2.089057657639e-10   4.7676e-02   0.0000e+00
  2.099057657639e-10   4.7783e-02 -5.0781e-116
  2.109057657639e-10   4.7890e-02   3.6767e+59
  2.119057657639e-10   4.7996e-02  6.3006e+188
  2.129057657639e-10   4.8103e-02  6.3003e+188
  2.139057657639e-10   4.8209e-02  2.9769e-314
  2.149057657639e-10   4.8315e-02         -nan
  2.159057657639e-10   4.8422e-02   0.0000e+00
  2.169057657639e-10   4.8528e-02  4.7874e-299
  2.179057657639e-10   4.8634e-02  2.1220e-314
  2.189057657639e-10   4.8739e-02  4.2440e-314
  2.199057657639e-10   4.8845e-02  8.4880e-314
  2.209057657639e-10   4.8951e-02  5.3050e-313
  2.219057657639e-10   4.9056e-02         -nan
  2.229057657639e-10   4.9162e-02  5.6963e-306
  2.239057657639e-10   4.9267e-02   2.6351e+00
  2.249057657639e-10   4.9372e-02  6.0673e-294
  2.259057657639e-10   4.9477e-02   2.2292e-53
  2.269057657639e-10   4.9582e-02         -nan
  2.279057657639e-10   4.9687e-02         -nan
  2.289057657639e-10   4.9792e-02         -nan
  2.299057657639e-10   4.9897e-02         -nan
  2.309057657639e-10   5.0001e-02         -nan
  2.319057657639e-10   5.0106e-02         -nan
  2.329057657639e-10   5.0210e-02         -nan
  2.339057657639e-10   5.0315e-02  2.1220e-314
  2.349057657639e-10   5.0419e-02   0.0000e+00
  2.359057657639e-10   5.0523e-02   0.0000e+00
  2.369057657639e-10   5.0628e-02   0.0000e+00
  2.379057657639e-10   5.0732e-02   0.0000e+00
  2.389057657639e-10   5.0836e-02   0.0000e+00
  2.399057657639e-10   5.0939e-02   0.0000e+00
  2.409057657639e-10   5.1043e-02   0.0000e+00
  2.419057657639e-10   5.1147e-02   0.0000e+00
  2.429057657639e-10   5.1251e-02   0.0000e+00
  2.439057657639e-10   5.1354e-02   0.0000e+00
  2.449057657639e-10   5.1458e-02   0.0000e+00
  2.459057657639e-10   5.1561e-02   0.0000e+00
  2.469057657639e-10   5.1664e-02   0.0000e+00
  2.479057657639e-10   5.1768e-02   0.0000e+00
  2.489057657639e-10   5.1871e-02   0.0000e+00
  2.499057657639e-10   5.1974e-02   0.0000e+00
  2.509057657639e-10   5.2077e-02   0.0000e+00
  2.519057657639e-10   5.2180e-02   0.0000e+00
  2.529057657639e-10   5.2283e-02   0.0000e+00
  2.539057657639e-10   5.2385e-02   0.0000e+00
  2.549057657639e-10   5.2488e-02   0.0000e+00
  2.559057657639e-10   5.2591e-02   0.0000e+00
  2.569057657639e-10   5.2693e-02   0.0000e+00
  2.579057657639e-10   5.2796e-02   0.0000e+00
  2.589057657639e-10   5.2898e-02   0.0000e+00
  2.599057657639e-10   5.3001e-02   0.0000e+00
  2.609057657639e-10   5.3103e-02   0.0000e+00
  2.619057657639e-10   5.3205e-02   0.0000e+00
  2.629057657639e-10   5.3307e-02   0.0000e+00
  2.639057657639e-10   5.3409e-02   0.0000e+00
  2.649057657639e-10   5.3511e-02   0.0000e+00
  2.659057657639e-10   5.3613e-02   0.0000e+00
  2.669057657639e-10   5.3715e-02   0.0000e+00
  2.679057657639e-10   5.3817e-02   0.0000e+00
  2.689057657639e-10   5.3918e-02   0.0000e+00
  2.699057657639e-10   5.4020e-02   0.0000e+00
  2.709057657639e-10   5.4122e-02   0.0000e+00
  2.719057657639e-10   5.4223e-02  6.7904e-313
  2.729057657639e-10   5.4324e-02   0.0000e+00
  2.739057657639e-10   5.4426e-02   0.0000e+00
  2.749057657639e-10   5.4527e-02   0.0000e+00
  2.759057657639e-10   5.4628e-02   0.0000e+00
  2.769057657639e-10   5.4729e-02   0.0000e+00
  2.779057657639e-10   5.4830e-02   0.0000e+00
  2.789057657639e-10   5.4931e-02   0.0000e+00
  2.799057657639e-10   5.5032e-02   0.0000e+00
  2.809057657639e-10   5.5133e-02   0.0000e+00
  2.819057657639e-10   5.5234e-02   0.0000e+00
  2.829057657639e-10   5.5334e-02   0.0000e+00
  2.839057657639e-10   5.5435e-02   0.0000e+00
  2.849057657639e-10   5.5536e-02   0.0000e+00
  2.859057657639e-10   5.5636e-02   0.0000e+00
  2.869057657639e-10   5.5737e-02   0.0000e+00
  2.879057657639e-10   5.5837e-02   0.0000e+00
  2.889057657639e-10   5.5937e-02   0.0000e+00
  2.899057657639e-10   5.6037e-02   0.0000e+00
  2.909057657639e-10   5.6137e-02   0.0000e+00
  2.919057657639e-10   5.6238e-02   0.0000e+00
  2.929057657639e-10   5.6338e-02   0.0000e+00
  2.939057657639e-10   5.6437e-02   0.0000e+00
  2.949057657639e-10   5.6537e-02   0.0000e+00
  2.959057657639e-10   5.6637e-02   0.0000e+00
  2.969057657639e-10   5.6737e-02   0.0000e+00
  2.979057657639e-10   5.6836e-02   0.0000e+00
  2.989057657639e-10   5.6936e-02   0.0000e+00
  2.999057657639e-10   5.7036e-02   0.0000e+00
  3.009057657639e-10   5.7135e-02   0.0000e+00
  3.019057657639e-10   5.7234e-02   0.0000e+00
  3.029057657639e-10   5.7334e-02   0.0000e+00
  3.039057657639e-10   5.7433e-02   0.0000e+00
  3.049057657639e-10   5.7532e-02   0.0000e+00
  3.059057657639e-10   5.7631e-02   0.0000e+00
  3.069057657639e-10   5.7730e-02   0.0000e+00
  3.079057657639e-10   5.7829e-02   0.0000e+00
  3.089057657639e-10   5.7928e-02   0.0000e+00
  3.099057657639e-10   5.8027e-02   0.0000e+00
  3.109057657639e-10   5.8126e-02   0.0000e+00
  3.119057657639e-10   5.8224e-02   0.0000e+00
  3.129057657639e-10   5.8323e-02   0.0000e+00
  3.139057657639e-10   5.8421e-02   0.0000e+00
  3.149057657639e-10   5.8520e-02   0.0000e+00
  3.159057657639e-10   5.8618e-02   0.0000e+00
  3.169057657639e-10   5.8717e-02   0.0000e+00
  3.179057657639e-10   5.8815e-02   0.0000e+00
  3.189057657639e-10   5.8913e-02   0.0000e+00
  3.199057657639e-10   5.9011e-02   0.0000e+00
  3.209057657639e-10   5.9109e-02   0.0000e+00
  3.219057657639e-10   5.9207e-02   0.0000e+00
  3.229057657639e-10   5.9305e-02   0.0000e+00
  3.239057657639e-10   5.9403e-02   0.0000e+00
  3.249057657639e-10   5.9501e-02   0.0000e+00
  3.259057657639e-10   5.9599e-02   0.0000e+00
  3.269057657639e-10   5.9696e-02   0.0000e+00
  3.279057657639e-10   5.9794e-02   0.0000e+00
  3.289057657639e-10   5.9891e-02   0.0000e+00
  3.299057657639e-10   5.9989e-02   0.0000e+00
  3.309057657639e-10   6.0086e-02   0.0000e+00
  3.319057657639e-10   6.0183e-02   0.0000e+00
  3.329057657639e-10   6.0281e-02   0.0000e+00
  3.339057657639e-10   6.0378e-02   0.0000e+00
  3.349057657639e-10   6.0475e-02   0.0000e+00
  3.359057657639e-10   6.0572e-02   0.0000e+00
  3.369057657639e-10   6.0669e-02   0.0000e+00
  3.379057657639e-10   6.0766e-02   0.0000e+00
  3.389057657639e-10   6.0863e-02   0.0000e+00
  3.399057657639e-10   6.0960e-02   0.0000e+00
  3.409057657639e-10   6.1056e-02   0.0000e+00
  3.419057657639e-10   6.1153e-02   0.0000e+00
  3.429057657639e-10   6.1249e-02   0.0000e+00
  3.439057657639e-10   6.1346e-02   0.0000e+00
  3.449057657639e-10   6.1442e-02   0.0000e+00
  3.459057657639e-10   6.1539e-02   0.0000e+00
  3.469057657639e-10   6.1635e-02   0.0000e+00
  3.479057657639e-10   6.1731e-02   0.0000e+00
  3.489057657639e-10   6.1827e-02   0.0000e+00
  3.499057657639e-10   6.1924e-02   0.0000e+00
  3.509057657639e-10   6.2020e-02   0.0000e+00
  3.519057657639e-10   6.2116e-02   0.0000e+00
  3.529057657639e-10   6.2211e-02   0.0000e+00
  3.539057657639e-10   6.2307e-02   0.0000e+00
  3.549057657639e-10   6.2403e-02   0.0000e+00
  3.559057657639e-10   6.2499e-02   0.0000e+00
  3.569057657639e-10   6.2594e-02   0.0000e+00
  3.579057657639e-10   6.2690e-02   0.0000e+00
  3.589057657639e-10   6.2785e-02   0.0000e+00
  3.599057657639e-10   6.2881e-02   0.0000e+00
  3.609057657639e-10   6.2976e-02   0.0000e+00
  3.619057657639e-10   6.3072e-02   0.0000e+00
  3.629057657639e-10   6.3167e-02   0.0000e+00
  3.639057657639e-10   6.3262e-02   0.0000e+00
  3.649057657639e-10   6.3357e-02   0.0000e+00
  3.659057657639e-10   6.3452e-02   0.0000e+00
  3.669057657639e-10   6.3547e-02   0.0000e+00
  3.679057657639e-10   6.3642e-02   0.0000e+00
  3.689057657639e-10   6.3737e-02   0.0000e+00
  3.699057657639e-10   6.3832e-02   0.0000e+00
  3.709057657639e-10   6.3926e-02   0.0000e+00
  3.719057657639e-10   6.4021e-02   0.0000e+00
  3.729057657639e-10   6.4116e-02   0.0000e+00
  3.739057657639e-10   6.4210e-02   0.0000e+00
  3.749057657639e-10   6.4305e-02   0.0000e+00
  3.759057657639e-10   6.4399e-02   0.0000e+00
  3.769057657639e-10   6.4493e-02   0.0000e+00
  3.779057657639e-10   6.4587e-02   0.0000e+00
  3.789057657639e-10   6.4682e-02   0.0000e+00
  3.799057657639e-10   6.4776e-02   0.0000e+00
  3.809057657639e-10   6.4870e-02   0.0000e+00
  3.819057657639e-10   6.4964e-02   0.0000e+00
  3.829057657639e-10   6.5058e-02   0.0000e+00
  3.839057657639e-10   6.5152e-02   0.0000e+00
  3.849057657639e-10   6.5245e-02   0.0000e+00
  3.859057657639e-10   6.5339e-02   0.0000e+00
  3.869057657639e-10   6.5433e-02   0.0000e+00
  3.879057657639e-10   6.5526e-02   0.0000e+00
  3.889057657639e-10   6.5620e-02   0.0000e+00
  3.899057657639e-10   6.5713e-02   0.0000e+00
  3.909057657639e-10   6.5807e-02   0.0000e+00
  3.919057657639e-10   6.5900e-02   0.0000e+00
  3.929057657639e-10   6.5993e-02   0.0000e+00
  3.939057657639e-10   6.6086e-02   0.0000e+00
  3.949057657639e-10   6.6180e-02   0.0000e+00
  3.959057657639e-10   6.6273e-02   0.0000e+00
  3.969057657639e-10   6.6366e-02   0.0000e+00
  3.979057657639e-10   6.6459e-02   0.0000e+00
  3.989057657639e-10   6.6551e-02   0.0000e+00
  3.999057657639e-10   6.6644e-02   0.0000e+00
  4.009057657639e-10   6.6737e-02   0.0000e+00
  4.019057657639e-10   6.6830e-02   0.0000e+00
  4.029057657639e-10   6.6922e-02   0.0000e+00
  4.039057657639e-10   6.7015e-02   0.0000e+00
  4.049057657639e-10   6.7107e-02   0.0000e+00
  4.059057657639e-10   6.7200e-02   0.0000e+00
  4.069057657639e-10   6.7292e-02   0.0000e+00
  4.079057657639e-10   6.7384e-02   0.0000e+00
  4.089057657639e-10   6.7477e-02   0.0000e+00
  4.099057657639e-10   6.7569e-02   0.0000e+00
  4.109057657639e-10   6.7661e-02   0.0000e+00
  4.119057657639e-10   6.7753e-02   0.0000e+00
  4.129057657639e-10   6.7845e-02   0.0000e+00
  4.139057657639e-10   6.7937e-02   0.0000e+00
  4.149057657639e-10   6.8029e-02   0.0000e+00
  4.159057657639e-10   6.8120e-02   0.0000e+00
  4.169057657639e-10   6.8212e-02   0.0000e+00
  4.179057657639e-10   6.8304e-02   0.0000e+00
  4.189057657639e-10   6.8395e-02   0.0000e+00
  4.199057657639e-10   6.8487e-02   0.0000e+00
  4.209057657639e-10   6.8578e-02   0.0000e+00
  4.219057657639e-10   6.8670e-02   0.0000e+00
  4.229057657639e-10   6.8761e-02   0.0000e+00
  4.239057657639e-10   6.8852e-02   0.0000e+00
  4.249057657639e-10   6.8943e-02   0.0000e+00
  4.259057657639e-10   6.9034e-02   0.0000e+00
  4.269057657639e-10   6.9126e-02 -5.0784e-116
  4.279057657639e-10   6.9217e-02   3.6767e+59
  4.289057657639e-10   6.9307e-02  6.3006e+188
  4.299057657639e-10   6.9398e-02  6.3003e+188
  4.309057657639e-10   6.9489e-02  2.9769e-314
  4.319057657639e-10   6.9580e-02         -nan
  4.329057657639e-10   6.9671e-02   0.0000e+00
  4.339057657639e-10   6.9761e-02  4.7874e-299
  4.349057657639e-10   6.9852e-02  2.1220e-314
  4.359057657639e-10   6.9942e-02  4.2440e-314
  4.369057657639e-10   7.0033e-02  8.4880e-314
  4.379057657639e-10   7.0123e-02  5.3050e-313
  4.389057657639e-10   7.0213e-02         -nan
  4.399057657639e-10   7.0304e-02  5.6963e-306
  4.409057657639e-10   7.0394e-02  4.1263e-294
  4.419057657639e-10   7.0484e-02  5.8716e-294
  4.429057657639e-10   7.0574e-02   1.8440e-77
  4.439057657639e-10   7.0664e-02         -nan
  4.449057657639e-10   7.0754e-02         -nan
  4.459057657639e-10   7.0844e-02         -nan
  4.469057657639e-10   7.0933e-02         -nan
  4.479057657639e-10   7.1023e-02         -nan
  4.489057657639e-10   7.1113e-02         -nan
  4.499057657639e-10   7.1202e-02         -nan
  4.509057657639e-10   7.1292e-02  2.1220e-314
  4.519057657639e-10   7.1381e-02   0.0000e+00
  4.529057657639e-10   7.1471e-02   0.0000e+00
  4.539057657639e-10   7.1560e-02   0.0000e+00
  4.549057657639e-10   7.1650e-02   0.0000e+00
  4.559057657639e-10   7.1739e-02   0.0000e+00
  4.569057657639e-10   7.1828e-02   0.0000e+00
  4.579057657639e-10   7.1917e-02   0.0000e+00
  4.589057657639e-10   7.2006e-02   0.0000e+00
  4.599057657639e-10   7.2095e-02   0.0000e+00
  4.609057657639e-10   7.2184e-02   0.0000e+00
  4.619057657639e-10   7.2273e-02   0.0000e+00
  4.629057657639e-10   7.2362e-02   0.0000e+00
  4.639057657639e-10   7.2450e-02   0.0000e+00
  4.649057657639e-10   7.2539e-02   0.0000e+00
  4.659057657639e-10   7.2628e-02   0.0000e+00
  4.669057657639e-10   7.2716e-02   0.0000e+00
  4.679057657639e-10   7.2805e-02   0.0000e+00
  4.689057657639e-10   7.2893e-02   0.0000e+00
  4.699057657639e-10   7.2981e-02   0.0000e+00
  4.709057657639e-10   7.3070e-02   0.0000e+00
  4.719057657639e-10   7.3158e-02   0.0000e+00
  4.729057657639e-10   7.3246e-02   0.0000e+00
  4.739057657639e-10   7.3334e-02   0.0000e+00
  4.749057657639e-10   7.3422e-02   0.0000e+00
  4.759057657639e-10   7.3510e-02   0.0000e+00
  4.769057657639e-10   7.3598e-02   0.0000e+00
  4.779057657639e-10   7.3686e-02   0.0000e+00
  4.789057657639e-10   7.3774e-02   0.0000e+00
  4.799057657639e-10   7.3861e-02   0.0000e+00
  4.809057657639e-10   7.3949e-02   0.0000e+00
  4.819057657639e-10   7.4037e-02   0.0000e+00
  4.829057657639e-10   7.4124e-02   0.0000e+00
  4.839057657639e-10   7.4212e-02   0.0000e+00
  4.849057657639e-10   7.4299e-02   0.0000e+00
  4.859057657639e-10   7.4386e-02   0.0000e+00
  4.869057657639e-10   7.4474e-02   0.0000e+00
  4.879057657639e-10   7.4561e-02   0.0000e+00
  4.889057657639e-10   7.4648e-02  6.7904e-313
  4.899057657639e-10   7.4735e-02   0.0000e+00
  4.909057657639e-10   7.4822e-02   0.0000e+00
  4.919057657639e-10   7.4909e-02   0.0000e+00
  4.929057657639e-10   7.4996e-02   0.0000e+00
  4.939057657639e-10   7.5083e-02   0.0000e+00
  4.949057657639e-10   7.5170e-02   0.0000e+00
  4.959057657639e-10   7.5256e-02   0.0000e+00
  4.969057657639e-10   7.5343e-02   0.0000e+00
  4.979057657639e-10   7.5430e-02   0.0000e+00
  4.989057657639e-10   7.5516e-02   0.0000e+00
  4.999057657639e-10   7.5603e-02   0.0000e+00
  5.009057657639e-10   7.5689e-02   0.0000e+00
  5.019057657639e-10   7.5776e-02   0.0000e+00
  5.029057657639e-10   7.5862e-02   0.0000e+00
  5.039057657639e-10   7.5948e-02   0.0000e+00
  5.049057657639e-10   7.6034e-02   0.0000e+00
  5.059057657639e-10   7.6120e-02   0.0000e+00
  5.069057657639e-10   7.6207e-02   0.0000e+00
  5.079057657639e-10   7.6293e-02   0.0000e+00
  5.089057657639e-10   7.6378e-02   0.0000e+00
  5.099057657639e-10   7.6464e-02   0.0000e+00
  5.109057657639e-10   7.6550e-02   0.0000e+00
  5.119057657639e-10   7.6636e-02   0.0000e+00
  5.129057657639e-10   7.6722e-02   0.0000e+00
